#"Step","Temperature (K)"
1288000,295.1813591477749
1289000,298.08626988484633
1290000,296.2116046169092
1291000,295.92579675203064
1292000,294.3037216788322
1293000,297.3357436877405
1294000,297.1654721101183
1295000,295.657432049558
1296000,297.56937857750063
1297000,298.37742070826965
1298000,294.5821112118364
1299000,296.0051965963123
1300000,298.07294415457693
1301000,298.8227953143352
1302000,295.85365456421863
1303000,295.11460983457516
1304000,296.08466016540024
1305000,297.34829764133167
1306000,297.12947312900377
1307000,295.28557524638165
1308000,294.1618944831417
1309000,297.68098188119234
1310000,297.01076961210396
1311000,294.5176662726946
1312000,293.704954266533
1313000,295.83099718091466
1314000,296.69186697423186
1315000,294.8827572605635
1316000,294.75223273540155
1317000,296.28298157110623
1318000,293.90760941602514
1319000,296.58562853649437
1320000,295.3423896561323
1321000,297.00559484094424
1322000,296.92339635631805
1323000,296.11905643874087
1324000,295.484467396013
1325000,294.2841509515487
1326000,297.78338931651894
1327000,295.2738645908336
1328000,294.76998282884284
1329000,295.4024210921724
1330000,295.6565773058645
1331000,295.45797670697976
1332000,296.03597765336593
1333000,296.6034677443344
1334000,295.8531794224113
1335000,294.50167401070576
1336000,293.3465367989094
1337000,295.6711812492223
1338000,296.72746412762814
1339000,297.21144218612915
1340000,295.17921434486857
1341000,294.24372103665945
1342000,296.57044468913716
1343000,297.3267617487071
1344000,295.93507733077934
1345000,294.9096116979536
1346000,296.5237055964148
1347000,296.0431357359559
1348000,295.07178619715586
1349000,297.07134792677346
1350000,296.9444855115577
1351000,296.61424581908307
1352000,298.2259252681641
1353000,296.0099896945625
1354000,297.25285736612204
1355000,295.77850990387384
1356000,297.311736678149
1357000,295.2203623977565
1358000,296.51874105754194
1359000,297.1281723176836
1360000,295.6684577648842
1361000,298.6283843498902
1362000,297.70495394286786
1363000,296.0112844499787
1364000,294.63389756719516
1365000,295.1739973205617
1366000,296.25972773141746
1367000,294.77754529205515
1368000,297.6917105585389
1369000,295.50879351440324
1370000,295.598093514717
1371000,295.6263033151151
1372000,297.29812668918214
1373000,298.15026470329695
1374000,296.880983785298
1375000,296.8894293608786
1376000,295.95196317840214
1377000,296.246352399003
1378000,293.53166467122884
1379000,294.5540311792566
1380000,295.0564323982394
1381000,295.57675010869525
1382000,296.43068761457744
1383000,296.83006318148495
1384000,294.34147340763013
1385000,297.985380301041
1386000,296.6093885948254
1387000,294.7831723067763
1388000,293.8789201746375
1389000,296.8678442735984
1390000,294.2328566773008
1391000,296.71826298480556
1392000,296.69435629339654
1393000,293.6322408849642
1394000,296.4515624433902
1395000,295.63680882076306
1396000,296.5809601462314
1397000,296.54467703483834
1398000,296.6394754789233
1399000,295.8742528035383
1400000,295.73793215022
1401000,296.3953836228977
1402000,296.7971136869387
1403000,295.9011394708207
1404000,294.0071270320324
1405000,297.37819933764825
1406000,296.2040676362692
1407000,294.3215862322851
1408000,296.50611213317364
1409000,295.49235505237243
1410000,297.78169300783065
1411000,294.74860611497115
1412000,294.8796253348911
1413000,296.3603114875281
1414000,295.13639879103226
1415000,295.69469536336015
1416000,295.4987321774029
1417000,295.34373172273905
1418000,298.31972012615734
1419000,295.63496836507124
1420000,296.4309097070999
1421000,297.82291320457125
1422000,296.14484829009064
1423000,297.6250342757068
1424000,296.1127682830322
1425000,294.20161978478313
1426000,294.33744423442863
1427000,297.169055351811
1428000,297.5711622775761
1429000,297.88609291826293
1430000,300.0229704429098
1431000,295.6953333734184
1432000,296.4229086633582
1433000,295.08047521631977
1434000,294.37008761762036
1435000,297.9551196308629
1436000,296.7649570502493
1437000,297.73781703430484
1438000,295.28696409552373
1439000,295.8096135797137
1440000,295.5311253447081
1441000,297.2441009921357
1442000,296.23349501427793
1443000,296.85550150485244
1444000,295.4507126164917
1445000,295.8646914482185
1446000,295.4380732420217
1447000,297.51798443183804
1448000,295.2884362422039
1449000,297.9503383599728
1450000,296.2342495532377
1451000,296.80765475777855
1452000,297.1078238048456
1453000,296.87159342532334
1454000,295.2162693536117
1455000,296.5622329177055
1456000,294.91398267185156
1457000,296.87652449302544
1458000,295.06345035968457
1459000,296.8827081336781
1460000,297.84741988979437
1461000,295.88569789354625
1462000,297.31987626677954
1463000,294.00070386314565
1464000,295.7494989694179
1465000,293.8088980345704
1466000,298.09055511998514
1467000,296.866520204448
1468000,296.1549591456599
1469000,297.73143904371796
1470000,295.32479343736077
1471000,295.5755738278071
1472000,297.3905531641782
1473000,298.09059354787775
1474000,299.21786668224354
1475000,297.6418735338906
1476000,295.4194377743456
1477000,297.24456506565855
1478000,295.84342118099676
1479000,298.73199177331315
1480000,295.8477746183324
1481000,296.8040513576341
1482000,296.9497741372649
1483000,296.1820057163006
1484000,295.453830040027
1485000,297.8412552934929
1486000,296.21066932280337
1487000,297.5467951443033
1488000,297.2452719588407
1489000,294.8082720354648
1490000,297.13570512306586
1491000,298.08749167578765
1492000,294.39531940903134
1493000,296.20115295859426
1494000,294.86252381072677
1495000,295.3148831150291
1496000,296.2455692310408
1497000,292.8423481866959
1498000,296.1576190707294
1499000,296.61763006780455
1500000,297.10359818685805
1501000,297.0313068927894
1502000,296.52797664043015
1503000,298.13934338611796
1504000,297.4793649976329
1505000,295.672566887572
1506000,296.5198443641653
1507000,296.18560730642525
1508000,297.570182076329
1509000,298.11758039243324
1510000,296.59986296930805
1511000,297.9599671904369
1512000,296.0232100670703
1513000,295.6048337353584
1514000,296.3099358953456
1515000,297.31536298907264
1516000,297.1122920410571
1517000,296.13430455051
1518000,299.67806633906605
1519000,297.59508879869225
1520000,294.8250425812211
1521000,295.85918665071796
1522000,296.8947350445952
1523000,295.51150478977314
1524000,296.2110219608941
1525000,295.85310478883974
1526000,295.8950369895629
1527000,295.21507965933415
1528000,297.0130083896289
1529000,295.6880974262659
1530000,297.44043613212074
1531000,294.9943267354443
1532000,296.7055216218338
1533000,295.1575047068935
1534000,296.8132701817575
1535000,293.6627680298154
1536000,297.43794860176894
1537000,297.4070747205105
1538000,296.25296650321576
1539000,296.54877685187125
1540000,296.2322826224665
1541000,295.06644666912734
1542000,295.7946600101059
1543000,296.13166438294985
1544000,297.2019526812617
1545000,294.9437261454284
1546000,299.27136568491017
1547000,296.7093603917429
1548000,296.4138261530552
1549000,295.7767511588718
1550000,297.7942486270149
1551000,295.70459928490516
1552000,295.81140637915604
1553000,296.1276924802322
1554000,295.54005196165804
1555000,296.80262893871054
1556000,296.14694994134675
1557000,295.728276791099
1558000,296.97593493463046
1559000,296.5244010101759
1560000,296.4852964709114
1561000,295.4967024278019
1562000,296.0594208558242
1563000,298.48896579687835
1564000,296.55860573881887
1565000,297.28689800713323
1566000,294.386646374335
1567000,296.284565159849
1568000,298.72687673824083
1569000,298.58083305155736
1570000,294.9856482121537
1571000,296.1356988820525
1572000,294.1651190710281
1573000,295.70057656650215
1574000,297.0216254145811
1575000,296.32462259836524
1576000,296.88928816652015
1577000,296.8188220717705
1578000,295.26723041833344
1579000,294.0185041952686
1580000,293.1690749951702
1581000,295.48594344742236
1582000,295.8428754371102
1583000,296.00142458948255
1584000,294.7779472506665
1585000,297.23633291236627
1586000,294.29252910711796
1587000,296.3186076999124
1588000,297.6155255143015
1589000,295.2283757097381
1590000,295.1193644739668
1591000,295.1627935291029
1592000,297.0382677539053
1593000,296.10037778050537
1594000,295.8187975606593
1595000,296.73841235391444
1596000,294.3910230972759
1597000,298.60075039907963
1598000,296.1501138384278
1599000,296.7310516364957
1600000,296.3512107296092
1601000,296.4866855460185
1602000,293.1501976955163
1603000,292.7409658271377
1604000,297.2696447254915
1605000,296.66918666941604
1606000,298.1440023523418
1607000,297.4803981303167
1608000,297.2778593413612
1609000,297.57157503589474
1610000,294.64163916367465
1611000,296.5510238154762
1612000,296.3714353111796
1613000,296.40150751616176
1614000,297.1331204978351
1615000,294.5326709530873
1616000,294.9687503293845
1617000,298.8733517005377
1618000,295.36453969805854
1619000,293.36432192075006
1620000,296.25152930839215
1621000,296.80605088688253
1622000,298.4209293286784
1623000,296.6753380994887
1624000,295.5161939431087
1625000,296.1783827314638
1626000,296.0243932994587
1627000,296.933267773003
1628000,295.72769593512356
1629000,298.06668648383203
1630000,296.52045807230337
1631000,296.5896304587002
1632000,296.91210968252904
1633000,295.75211482808925
1634000,297.36494744983105
1635000,296.2100727429078
1636000,297.1454410958381
1637000,297.77198311109174
1638000,296.53272064738854
1639000,296.0411103608899
1640000,293.4955803794402
1641000,298.7550284147604
1642000,295.81829224216165
1643000,297.21077071761573
1644000,296.29214913800337
1645000,297.71924855978136
1646000,296.6572284198502
1647000,298.1376936410232
1648000,297.5329073261463
1649000,298.28221202951323
1650000,295.6342942499122
1651000,295.96934988320953
1652000,295.29016079045283
1653000,296.86812990178623
1654000,295.4876593318132
1655000,296.0390944097817
1656000,294.9910639449048
1657000,294.85225599402037
1658000,295.3193904321791
1659000,296.6139820911173
1660000,295.15009537627435
1661000,295.67986639791405
1662000,297.0518319877459
1663000,296.85652094030445
1664000,296.3286093488479
1665000,296.46461953207825
1666000,296.7903942832236
1667000,298.0971037453691
1668000,295.6612483597454
1669000,296.9971167001739
1670000,296.87504655300455
1671000,295.4401839943768
1672000,297.4267575335162
1673000,296.3794252286794
1674000,297.97216562174617
1675000,296.22113760674824
1676000,299.12738606605177
1677000,297.2411051154545
1678000,296.63699496850694
1679000,296.44204529604787
1680000,297.3708857018129
1681000,296.6902549722757
1682000,295.04482625564475
1683000,295.8310988459231
1684000,296.0319052392388
1685000,295.1721881430265
1686000,297.5018198785691
1687000,295.77693851809266
1688000,297.23342317374033
1689000,296.6636797311815
1690000,294.5255707924623
1691000,294.8122790244647
1692000,296.0542574928337
1693000,295.215634954535
1694000,297.0098107552384
1695000,297.22180558527515
1696000,297.48389715710726
1697000,295.3162621679633
1698000,294.2900306387183
1699000,294.69218443245757
1700000,295.92558581438243
1701000,295.1492308685479
1702000,293.7516322195665
1703000,296.93795183398305
1704000,296.9253853888068
1705000,298.1947564094235
1706000,296.22198863436785
1707000,295.09787994533895
1708000,294.87684892957503
1709000,293.9062130815599
1710000,294.82704915342777
1711000,297.9041368693207
1712000,297.9335743225189
1713000,294.18096036555494
1714000,295.6640308138915
